timestamp,server_id,cpu_pct,ram_pct,disk_io_mbps,net_mbps,temp_celsius,disk_used_pct,is_anomaly,anomaly_type
2014-02-16 12:45:00,server-10,18.54,18.54,12.61,1.66,38.85,43.93,False,normal
2014-02-23 08:45:00,server-01,0.13,7.84,22.37,19.77,27.48,44.72,False,normal
2014-02-16 06:00:00,server-02,1.77,5.0,18.83,11.9,33.76,74.27,False,normal
2014-02-24 01:15:00,server-09,0.03,5.0,16.01,9.91,27.54,69.14,False,normal
2014-03-12 12:50:00,server-10,7.0,9.43,10.91,18.86,31.81,50.22,False,normal
2014-04-08 06:15:00,server-03,0.07,5.6,9.22,7.32,30.84,53.97,False,normal
2014-02-19 15:55:00,server-09,5.61,5.0,3.01,17.02,31.93,43.26,False,normal
2014-02-28 20:35:00,server-10,8.88,7.94,4.22,8.33,33.39,64.87,False,normal
2014-04-10 08:49:00,server-04,92.65,76.68,22.46,16.16,78.78,60.14,True,cpu_spike
2014-02-17 10:10:00,server-01,0.07,5.0,12.27,14.29,28.32,54.02,False,normal
2014-02-22 12:50:00,server-01,0.13,5.0,15.47,12.04,30.29,67.35,False,normal
2014-04-04 05:39:00,server-05,2.73,5.0,8.58,3.74,29.88,48.85,False,normal
2014-02-15 03:05:00,server-08,5.83,5.0,7.37,6.92,34.19,42.7,False,normal
2014-03-05 10:25:00,server-10,15.45,20.63,21.79,11.98,36.64,49.52,False,normal
2014-03-09 20:29:00,server-06,17.38,22.43,0.0,16.99,41.45,71.93,False,normal
2014-02-15 08:20:00,server-10,47.66,45.93,6.25,15.61,55.87,43.91,False,normal
2014-02-27 19:50:00,server-08,15.7,7.15,22.04,8.6,38.14,62.11,False,normal
2014-02-25 10:35:00,server-02,1.76,5.0,18.33,17.1,29.71,40.17,False,normal
2014-03-11 19:25:00,server-10,67.74,57.35,19.7,12.94,63.48,61.85,True,thermal_event
2014-03-18 00:24:00,server-06,22.37,11.54,6.21,14.62,41.13,57.36,False,normal
2014-02-14 23:40:00,server-02,1.97,9.92,24.98,5.41,32.44,49.73,False,normal
2014-02-24 03:15:00,server-10,0.03,9.79,23.52,11.16,32.87,65.44,False,normal
2014-04-06 05:45:00,server-03,77.12,67.16,26.44,15.31,69.76,66.91,False,normal
2014-03-12 13:15:00,server-10,10.41,5.8,7.98,1.35,37.6,57.64,False,normal
2014-03-11 00:15:00,server-09,0.87,5.0,7.97,13.28,33.06,57.75,False,normal
2014-03-04 16:25:00,server-10,28.46,26.55,6.86,7.85,45.44,56.03,False,normal
2014-04-15 06:45:00,server-03,0.1,5.0,11.96,7.67,27.99,50.16,False,normal
2014-02-22 04:15:00,server-08,6.02,6.97,10.89,3.78,33.19,47.79,False,normal
2014-02-25 00:10:00,server-01,0.13,5.0,21.3,16.33,31.75,67.17,False,normal
2014-04-07 09:45:00,server-03,0.07,5.0,20.91,13.7,28.09,52.56,False,normal
2014-04-05 19:25:00,server-03,0.07,5.0,4.87,8.15,28.11,60.18,False,normal
2014-04-14 06:49:00,server-05,34.79,26.08,9.07,5.99,47.24,72.54,False,normal
2014-04-14 02:44:00,server-07,21.74,26.37,17.78,0.22,39.04,64.64,False,normal
2014-02-27 21:30:00,server-08,16.11,15.04,24.55,19.92,38.41,63.53,False,normal
2014-02-24 05:15:00,server-10,17.11,14.0,11.48,6.97,38.01,56.78,False,normal
2014-02-19 19:45:00,server-02,1.9,5.0,6.07,1.77,30.62,58.6,True,thermal_event
2014-04-09 01:34:00,server-05,35.89,27.78,11.55,6.15,46.39,55.94,False,normal
2014-04-16 23:59:00,server-04,88.85,69.3,19.82,27.6,75.23,50.85,True,cpu_spike
2014-02-22 23:25:00,server-02,1.73,11.44,18.58,15.44,31.97,44.48,False,normal
2014-04-14 19:04:00,server-04,93.58,70.64,23.67,30.42,78.15,71.93,True,cpu_spike
2014-03-14 02:54:00,server-06,10.72,7.89,0.0,12.78,38.13,42.79,False,normal
2014-04-12 10:35:00,server-03,0.1,8.61,11.55,14.11,30.85,55.33,False,normal
2014-03-06 14:19:00,server-06,15.16,9.59,0.0,18.61,36.41,55.11,False,normal
2014-03-12 12:14:00,server-06,23.54,18.53,0.0,12.53,40.32,46.63,False,normal
2014-04-16 15:39:00,server-07,16.42,5.0,7.02,0.23,39.77,45.74,False,normal
2014-04-12 09:24:00,server-07,24.38,14.31,11.4,0.24,43.93,40.91,False,normal
2014-03-13 04:19:00,server-06,14.58,13.96,0.0,1.23,35.46,63.81,False,normal
2014-02-16 23:00:00,server-08,6.25,5.0,24.7,15.32,30.39,60.5,False,normal
2014-04-20 06:49:00,server-04,86.86,76.73,23.45,29.49,73.3,59.67,True,cpu_spike
2014-02-18 12:00:00,server-02,1.8,5.0,6.99,18.84,32.5,41.3,False,normal
2014-02-18 20:30:00,server-09,0.94,6.3,9.21,2.84,30.43,70.95,False,normal
2014-04-11 02:45:00,server-03,0.07,8.22,22.09,19.82,32.54,62.3,False,normal
2014-03-02 10:04:00,server-06,15.01,5.0,0.0,2.21,35.34,43.23,False,normal
2014-02-28 13:00:00,server-01,0.13,5.0,19.91,17.88,32.72,50.19,False,normal
2014-03-13 14:49:00,server-06,18.71,10.84,0.0,1.48,37.92,51.72,False,normal
2014-02-25 21:10:00,server-08,15.55,11.37,12.44,15.5,35.4,66.0,False,normal
2014-03-12 18:30:00,server-10,0.04,5.0,5.6,16.99,32.24,56.96,False,normal
2014-02-20 15:40:00,server-08,6.02,9.09,23.93,8.07,31.54,52.78,False,normal
2014-04-15 07:44:00,server-05,99.44,75.72,16.45,21.8,78.86,56.43,True,cpu_spike
2014-02-28 02:05:00,server-08,13.83,10.74,24.49,13.65,36.05,73.39,False,normal
2014-04-16 01:29:00,server-05,98.4,81.93,25.98,14.73,76.95,60.41,True,cpu_spike
2014-02-26 02:10:00,server-08,15.14,21.13,23.47,11.24,35.69,60.11,False,normal
2014-04-12 13:19:00,server-04,95.13,80.96,32.19,22.6,78.53,56.92,True,cpu_spike
2014-02-26 02:00:00,server-08,12.11,5.0,10.45,18.58,34.15,49.31,False,normal
2014-04-09 21:00:00,server-03,99.47,84.39,25.35,21.86,77.62,50.1,True,cpu_spike
2014-04-14 18:29:00,server-04,97.87,89.42,27.11,15.44,77.31,63.07,True,cpu_spike
2014-04-12 01:59:00,server-05,35.25,35.33,11.75,11.64,45.37,49.67,False,normal
2014-02-18 05:35:00,server-01,0.13,5.0,22.41,18.16,27.07,45.14,False,normal
2014-03-12 20:54:00,server-06,21.38,11.2,2.42,14.84,38.46,52.95,False,normal
2014-04-14 15:19:00,server-04,96.08,83.42,18.96,13.27,77.98,42.85,True,cpu_spike
2014-04-11 16:09:00,server-04,89.38,75.47,13.38,29.02,74.35,72.0,True,cpu_spike
2014-04-17 07:29:00,server-04,92.48,77.12,27.38,23.67,73.9,43.63,True,cpu_spike
2014-02-27 19:15:00,server-08,14.34,7.91,15.72,11.7,37.24,63.99,False,normal
2014-03-06 15:20:00,server-10,0.64,5.0,10.46,12.77,27.59,49.47,False,normal
2014-04-15 04:35:00,server-03,1.53,7.86,10.88,10.72,31.85,51.68,False,normal
2014-02-28 17:05:00,server-10,1.62,5.0,15.1,8.59,29.68,41.51,False,normal
2014-02-28 17:50:00,server-10,2.25,5.0,6.86,11.13,28.25,57.56,False,normal
2014-04-18 00:59:00,server-07,19.33,16.58,17.8,0.2,40.72,43.78,False,normal
2014-02-24 12:15:00,server-01,0.14,5.0,16.51,1.32,31.32,45.93,False,normal
2014-02-14 00:00:00,server-10,24.61,17.3,2.49,19.27,44.21,52.45,False,normal
2014-04-19 19:14:00,server-04,94.04,88.88,32.89,22.67,76.77,73.7,True,cpu_spike
2014-02-27 06:40:00,server-09,2.57,5.0,3.41,8.7,28.47,48.98,False,normal
2014-02-26 01:10:00,server-08,15.0,6.33,6.9,14.54,35.11,49.71,False,normal
2014-02-15 16:05:00,server-10,3.03,10.89,7.44,10.2,32.46,62.79,False,normal
2014-03-02 00:24:00,server-06,26.85,30.53,0.0,1.75,42.68,46.63,False,normal
2014-04-06 02:30:00,server-03,0.1,5.0,24.79,5.62,30.09,71.48,False,normal
2014-04-22 12:54:00,server-07,19.97,20.12,18.1,0.22,40.31,49.78,False,normal
2014-04-13 05:55:00,server-03,0.07,5.0,6.08,2.85,27.71,66.05,False,normal
2014-04-07 19:29:00,server-05,31.97,19.53,24.69,15.87,47.83,65.73,False,normal
2014-03-02 07:44:00,server-06,24.18,24.71,0.0,7.75,44.03,53.04,False,normal
2014-03-02 23:59:00,server-06,13.29,5.0,0.0,9.77,34.92,54.78,False,normal
2014-04-02 19:55:00,server-03,0.07,5.0,21.38,7.42,29.55,51.81,False,normal
2014-04-23 16:59:00,server-04,94.63,87.6,20.46,30.06,79.88,41.2,True,cpu_spike
2014-03-08 17:59:00,server-06,20.35,13.87,0.0,7.88,38.89,44.24,False,normal
2014-02-16 01:45:00,server-02,1.77,7.14,4.13,5.95,30.63,58.1,False,normal
2014-02-14 00:00:00,server-09,1.32,5.0,7.45,6.05,31.66,54.12,False,normal
2014-02-28 22:35:00,server-10,26.17,22.37,4.2,11.36,43.05,56.42,False,normal
2014-02-28 09:05:00,server-01,0.13,5.0,2.24,18.34,30.67,68.33,False,normal
2014-04-20 23:14:00,server-07,29.54,28.37,11.81,0.2,43.65,71.74,False,normal
2014-02-26 03:55:00,server-08,13.89,5.0,6.51,18.64,34.05,61.87,False,normal
2014-02-23 08:20:00,server-01,0.14,5.0,5.64,11.49,32.97,64.15,False,normal
2014-04-22 10:19:00,server-07,25.6,13.27,3.84,0.19,41.14,71.11,False,normal
2014-02-24 13:40:00,server-01,0.13,5.0,8.61,6.39,31.68,56.56,False,normal
2014-04-13 19:54:00,server-04,93.92,78.04,26.6,13.55,76.97,73.68,True,cpu_spike
2014-03-16 02:34:00,server-06,25.59,22.42,0.0,6.97,40.2,52.6,False,normal
2014-02-16 21:40:00,server-10,17.07,20.97,10.69,2.57,39.03,56.27,False,normal
2014-04-17 05:49:00,server-04,85.92,76.84,33.89,14.71,73.74,74.91,True,cpu_spike
2014-03-13 12:00:00,server-09,41.38,43.07,4.38,12.73,51.17,44.75,False,normal
2014-04-13 18:19:00,server-07,15.48,8.76,7.32,0.23,38.28,45.74,False,normal
2014-04-21 09:39:00,server-04,88.88,67.9,33.81,15.52,75.64,43.11,True,cpu_spike
2014-03-05 19:40:00,server-10,62.1,62.15,130.6,9.37,62.59,67.09,True,disk_failure
2014-03-14 03:05:00,server-09,26.17,21.09,24.67,17.84,42.82,41.73,False,normal
2014-04-15 23:25:00,server-03,97.32,77.21,34.88,26.98,80.45,47.73,True,cpu_spike
2014-04-12 12:54:00,server-07,16.26,14.25,5.48,0.25,36.3,48.39,False,normal
2014-02-27 12:25:00,server-10,46.33,48.31,15.46,11.69,50.76,45.65,False,normal
2014-02-25 10:00:00,server-02,1.77,5.0,5.82,10.32,31.73,58.69,False,normal
2014-04-13 21:49:00,server-07,28.1,27.2,14.84,0.24,44.45,68.19,False,normal
2014-03-14 23:50:00,server-09,21.71,19.62,3.57,5.25,38.6,52.81,False,normal
2014-03-10 09:49:00,server-06,13.93,17.26,0.0,12.87,39.7,49.26,True,thermal_event
2014-02-25 09:30:00,server-01,0.13,7.12,13.28,10.49,33.01,47.77,False,normal
2014-03-06 13:49:00,server-06,28.94,23.72,0.0,17.47,46.06,55.46,False,normal
2014-02-20 01:00:00,server-08,6.03,5.0,3.64,2.94,31.44,48.74,False,normal
2014-04-20 16:29:00,server-07,21.38,18.91,15.69,0.19,39.84,47.63,False,normal
2014-02-25 14:45:00,server-08,13.89,5.32,20.45,14.84,38.96,67.4,True,thermal_event
2014-02-22 03:00:00,server-01,0.13,5.0,12.2,6.23,30.1,46.05,False,normal
2014-02-19 15:40:00,server-02,2.0,5.0,15.91,10.88,31.0,42.98,True,thermal_event
2014-04-11 11:44:00,server-07,24.22,14.65,15.63,0.22,43.66,74.8,False,normal
2014-03-13 03:24:00,server-06,25.16,22.31,0.0,15.25,44.08,41.96,False,normal
2014-02-17 20:00:00,server-09,42.19,26.8,23.9,3.25,48.2,44.16,False,normal
2014-02-16 16:05:00,server-01,0.13,9.76,19.14,5.52,28.07,70.99,False,normal
2014-04-11 03:19:00,server-04,93.88,74.64,28.03,14.55,79.57,40.46,True,cpu_spike
2014-04-09 17:04:00,server-05,38.15,35.57,4.44,9.29,49.39,55.31,False,normal
2014-04-16 01:45:00,server-03,0.1,10.09,13.03,13.19,31.79,68.46,False,normal
2014-04-23 10:39:00,server-04,92.6,70.55,26.54,14.81,78.94,69.99,True,cpu_spike
2014-04-22 06:29:00,server-04,95.13,79.79,19.51,25.64,79.41,73.68,True,cpu_spike
2014-02-21 04:25:00,server-10,14.31,19.56,3.38,5.47,37.38,45.62,False,normal
2014-04-18 23:19:00,server-07,22.59,27.13,16.31,0.22,41.53,57.32,False,normal
2014-04-22 10:39:00,server-04,93.75,81.35,12.39,25.5,79.16,46.48,True,cpu_spike
2014-03-13 11:40:00,server-10,0.07,9.91,4.86,10.9,29.05,61.78,False,normal
2014-02-28 05:05:00,server-10,0.75,5.0,23.22,2.47,28.27,64.02,False,normal
2014-03-13 23:54:00,server-06,10.38,13.81,0.0,18.99,33.91,70.83,False,normal
2014-02-21 14:20:00,server-10,57.11,53.9,14.47,11.43,56.58,50.72,False,normal
2014-03-11 15:20:00,server-10,61.38,46.8,20.79,16.11,59.46,58.77,False,normal
2014-02-15 17:15:00,server-09,25.63,15.5,24.15,1.44,39.92,65.96,False,normal
2014-02-14 02:00:00,server-10,7.79,16.01,17.47,18.37,34.22,55.79,False,normal
2014-03-13 14:34:00,server-06,22.09,27.22,0.0,3.5,41.69,48.93,False,normal
2014-02-23 12:35:00,server-01,0.13,5.0,20.56,17.42,32.89,42.21,False,normal
2014-02-17 19:10:00,server-02,1.97,11.45,23.53,16.33,31.64,70.77,False,normal
2014-04-10 14:19:00,server-04,88.83,72.93,24.71,14.91,74.12,42.97,True,cpu_spike
2014-02-28 03:40:00,server-08,15.13,13.98,3.47,2.28,39.33,73.09,False,normal
2014-02-24 04:00:00,server-10,2.98,5.0,12.25,19.31,30.14,46.28,False,normal
2014-04-03 17:05:00,server-03,82.35,63.8,17.78,31.92,69.18,45.22,False,normal
2014-02-21 23:10:00,server-02,2.12,5.0,24.35,1.64,30.29,40.18,False,normal
2014-02-23 16:00:00,server-08,6.25,5.0,13.89,12.4,34.97,66.61,False,normal
2014-02-27 13:05:00,server-08,13.93,5.0,23.21,19.47,34.4,59.4,False,normal
2014-04-12 19:04:00,server-04,95.54,88.01,17.13,27.3,79.04,74.12,True,cpu_spike
2014-02-24 20:50:00,server-08,6.05,6.35,13.65,13.99,33.71,73.88,False,normal
2014-04-12 11:04:00,server-07,19.76,16.15,3.59,0.28,37.93,73.68,False,normal
2014-03-07 21:24:00,server-06,26.45,17.48,0.0,6.33,42.39,51.69,False,normal
2014-04-04 09:25:00,server-03,0.1,5.0,5.01,4.76,30.09,41.52,False,normal
2014-03-14 14:24:00,server-06,15.04,5.0,0.0,1.17,40.41,50.78,False,normal
2014-04-03 17:00:00,server-03,0.1,5.0,8.61,12.04,32.01,72.19,False,normal
2014-02-23 00:15:00,server-09,14.4,19.31,10.18,1.95,36.16,74.55,False,normal
2014-03-09 03:19:00,server-06,14.26,18.03,0.0,4.28,39.25,74.59,False,normal
2014-04-03 13:34:00,server-05,45.8,46.91,23.8,6.57,50.41,43.66,False,normal
2014-03-06 21:45:00,server-10,40.3,31.93,6.7,19.86,49.32,46.36,False,normal
2014-04-15 19:30:00,server-03,0.1,5.88,3.23,7.42,27.71,74.11,False,normal
2014-02-26 11:35:00,server-01,0.13,5.0,9.08,17.26,31.49,41.12,False,normal
2014-04-22 21:29:00,server-07,29.35,34.79,11.58,0.21,46.67,55.07,False,normal
2014-04-14 02:24:00,server-04,94.5,80.02,31.37,23.62,75.67,65.15,True,cpu_spike
2014-04-11 17:10:00,server-03,0.1,5.0,8.58,11.29,29.17,42.83,False,normal
2014-04-15 03:45:00,server-03,0.07,5.99,6.09,15.91,27.7,61.01,False,normal
2014-02-23 10:30:00,server-02,1.79,10.46,23.53,18.07,31.09,55.63,False,normal
2014-02-23 18:15:00,server-08,5.83,5.0,19.44,3.94,32.92,69.28,False,normal
2014-02-28 01:10:00,server-08,15.56,5.38,7.32,17.48,39.3,44.59,False,normal
2014-02-24 14:05:00,server-08,5.82,5.0,18.98,14.68,33.04,64.39,False,normal
2014-03-02 04:59:00,server-06,11.61,7.57,0.0,3.96,35.78,64.71,False,normal
2014-03-12 23:40:00,server-10,50.58,38.41,2.93,17.15,53.53,63.18,False,normal
2014-02-26 20:25:00,server-10,9.52,5.67,13.02,1.34,32.42,45.2,False,normal
2014-02-17 03:45:00,server-02,2.43,5.0,22.08,7.86,32.53,46.43,False,normal
2014-02-28 00:00:00,server-01,0.13,5.0,4.43,11.92,32.8,58.8,True,thermal_event
2014-02-26 17:20:00,server-10,10.55,15.26,16.61,19.2,36.42,51.48,False,normal
2014-02-14 19:45:00,server-08,5.87,5.83,6.8,17.4,34.59,46.8,False,normal
2014-02-26 18:50:00,server-01,0.13,5.0,3.45,18.62,30.96,63.04,True,thermal_event
2014-02-28 17:35:00,server-09,8.12,6.83,21.34,6.3,36.11,67.75,False,normal
2014-02-23 14:55:00,server-08,6.05,8.16,12.88,10.16,30.27,58.3,False,normal
2014-04-07 04:04:00,server-05,35.61,35.93,2.46,19.63,46.26,41.38,False,normal
2014-04-14 14:19:00,server-05,35.09,29.47,4.04,1.45,46.77,72.2,True,thermal_event
2014-02-19 20:35:00,server-09,3.29,5.0,14.97,18.98,32.35,42.11,False,normal
2014-02-24 19:10:00,server-10,2.7,5.0,21.31,1.02,29.26,55.06,False,normal
2014-02-17 05:40:00,server-02,1.9,7.04,19.78,13.36,31.61,47.65,False,normal
2014-03-13 02:24:00,server-06,35.58,30.41,19.12,17.85,47.37,44.2,False,normal
2014-02-24 18:05:00,server-02,1.84,5.0,16.06,14.63,31.53,74.58,False,normal
2014-02-14 17:20:00,server-10,9.23,8.52,24.98,19.62,36.61,44.86,False,normal
2014-04-21 03:54:00,server-04,87.79,80.49,33.79,17.25,74.22,50.59,True,cpu_spike
2014-04-13 20:09:00,server-04,95.75,78.87,28.17,30.69,78.78,72.49,True,cpu_spike
2014-04-09 04:34:00,server-05,32.14,34.22,9.59,19.03,44.26,74.36,False,normal
2014-02-17 16:25:00,server-08,5.82,13.07,17.5,7.22,31.06,45.18,False,normal
2014-02-17 00:05:00,server-08,7.32,9.09,15.27,5.66,35.34,52.8,False,normal
2014-04-16 17:04:00,server-04,93.53,76.78,17.86,31.02,76.98,70.21,True,cpu_spike
2014-02-21 13:40:00,server-01,0.07,5.0,3.2,15.55,29.61,54.94,False,normal
2014-04-05 08:24:00,server-05,38.9,40.47,8.14,4.59,52.03,41.87,False,normal
2014-02-19 10:10:00,server-08,6.03,5.0,15.52,6.24,32.12,41.29,False,normal
2014-02-28 13:55:00,server-10,6.27,5.0,15.6,12.37,36.06,70.64,False,normal
2014-03-02 22:05:00,server-10,0.04,5.0,15.1,11.61,31.36,65.83,False,normal
2014-04-14 03:29:00,server-05,37.61,38.04,17.29,6.18,47.3,49.65,False,normal
2014-02-25 07:10:00,server-01,0.13,5.0,2.59,13.27,32.8,73.24,False,normal
2014-04-20 06:04:00,server-04,87.67,75.47,32.18,20.52,74.59,69.41,True,cpu_spike
2014-02-18 21:50:00,server-01,0.07,5.0,11.9,18.38,28.92,53.17,False,normal
2014-04-09 01:25:00,server-03,87.54,72.19,16.93,21.42,73.11,56.68,True,cpu_spike
2014-03-14 22:29:00,server-06,27.2,23.28,0.0,9.45,41.47,41.54,False,normal
2014-04-16 05:04:00,server-07,16.46,9.46,19.97,0.19,39.72,51.85,True,thermal_event
2014-02-24 11:20:00,server-08,6.29,5.59,12.62,11.33,34.9,42.52,False,normal
2014-02-15 05:45:00,server-01,0.13,5.0,10.1,13.1,31.13,65.23,False,normal
2014-02-17 02:55:00,server-01,0.13,5.0,5.34,13.73,31.57,45.63,False,normal
2014-03-11 03:55:00,server-09,0.08,5.0,16.29,6.21,32.42,57.02,False,normal
2014-03-08 02:34:00,server-06,22.09,17.89,0.07,18.46,39.78,50.08,False,normal
2014-02-27 20:45:00,server-02,1.81,5.0,23.37,3.05,31.21,56.76,False,normal
2014-02-15 22:00:00,server-01,0.13,5.07,5.07,3.91,30.7,54.55,False,normal
2014-03-17 20:59:00,server-06,53.19,42.07,60.54,13.5,58.6,52.55,False,normal
2014-03-10 21:35:00,server-10,70.67,51.18,5.77,8.22,62.72,49.98,True,thermal_event
2014-04-15 04:54:00,server-05,98.43,84.41,32.27,26.08,80.73,46.02,True,cpu_spike
2014-03-07 20:15:00,server-10,6.33,5.0,5.46,12.87,33.66,56.93,False,normal
2014-04-22 12:19:00,server-04,96.17,81.58,28.98,18.71,78.04,60.46,True,cpu_spike
2014-03-11 10:05:00,server-10,7.92,5.0,13.72,13.61,33.69,47.34,False,normal
2014-02-18 12:20:00,server-08,6.01,5.92,15.61,3.38,30.24,69.72,False,normal
2014-03-04 20:05:00,server-10,28.34,22.19,21.25,1.94,44.2,43.01,False,normal
2014-02-15 11:35:00,server-08,6.25,5.0,7.94,12.72,32.3,52.66,False,normal
2014-02-17 03:15:00,server-01,1.4,5.0,20.04,16.18,31.69,72.43,False,normal
2014-02-22 11:10:00,server-01,0.07,5.0,13.31,5.65,28.8,55.56,False,normal
2014-04-12 17:24:00,server-05,33.08,22.0,23.55,16.89,47.01,42.87,False,normal
2014-02-17 17:40:00,server-08,6.02,12.55,20.92,11.22,35.11,51.84,False,normal
2014-04-10 03:29:00,server-07,27.78,25.76,4.76,0.23,44.81,58.12,False,normal
2014-03-16 13:44:00,server-06,16.57,20.81,0.0,10.39,36.91,71.58,False,normal
2014-04-10 20:19:00,server-05,40.44,28.89,17.74,6.95,50.25,46.64,False,normal
2014-02-17 09:05:00,server-02,1.76,9.15,16.88,5.73,30.12,72.04,False,normal
2014-02-17 01:30:00,server-01,0.13,5.0,24.18,6.55,31.28,41.6,False,normal
2014-02-28 10:20:00,server-01,0.14,5.0,21.02,9.81,31.9,66.41,False,normal
2014-02-20 06:45:00,server-01,0.13,5.0,10.66,19.64,32.03,47.37,False,normal
2014-02-21 17:55:00,server-09,12.24,14.72,10.42,14.74,37.27,72.36,False,normal
2014-04-14 21:29:00,server-07,15.67,7.77,13.5,0.21,35.04,73.18,False,normal
2014-04-10 04:30:00,server-03,0.1,5.0,9.18,6.19,29.12,60.52,False,normal
2014-02-15 15:50:00,server-10,72.56,53.85,17.64,12.73,65.57,62.48,True,thermal_event
2014-04-18 07:54:00,server-07,28.89,18.94,9.75,0.22,42.36,54.27,False,normal
2014-02-25 12:20:00,server-01,0.13,5.0,13.83,4.51,29.43,42.13,False,normal
2014-03-05 00:19:00,server-06,23.5,10.16,0.0,18.97,40.57,44.89,False,normal
2014-03-12 10:35:00,server-10,3.78,5.0,14.43,16.6,32.58,51.45,False,normal
2014-04-17 14:29:00,server-07,25.19,13.85,15.45,0.21,43.33,64.11,False,normal
2014-03-09 15:05:00,server-10,1.79,5.0,11.56,12.83,32.53,68.92,False,normal
2014-03-09 04:09:00,server-06,17.14,18.28,0.0,15.86,38.49,71.58,False,normal
2014-04-08 09:15:00,server-03,0.1,5.0,18.41,19.6,27.19,60.81,False,normal
2014-04-12 02:54:00,server-05,36.22,27.36,20.32,6.94,49.66,52.29,False,normal
2014-03-07 13:05:00,server-09,0.56,5.0,14.44,14.49,33.18,57.61,False,normal
2014-04-08 23:44:00,server-05,35.87,32.17,8.44,9.88,50.85,50.44,False,normal
2014-03-16 05:34:00,server-06,23.41,12.79,0.0,1.09,44.02,72.26,False,normal
2014-04-12 22:45:00,server-03,0.1,5.57,15.29,3.25,32.39,42.72,False,normal
2014-04-13 04:19:00,server-05,32.54,18.57,5.27,8.21,47.7,47.24,False,normal
2014-02-25 01:10:00,server-08,6.91,5.0,19.4,11.68,35.31,61.05,True,thermal_event
2014-02-18 06:40:00,server-08,6.08,5.0,21.87,11.38,30.43,43.76,False,normal
2014-02-15 17:20:00,server-01,0.07,5.0,16.75,11.96,31.63,54.58,False,normal
2014-02-24 08:50:00,server-01,0.13,5.0,2.93,19.09,29.45,55.05,False,normal
2014-04-15 14:04:00,server-04,93.82,71.73,28.56,31.81,77.23,67.26,True,cpu_spike
2014-02-22 14:00:00,server-09,4.07,5.0,14.87,19.11,34.52,62.11,False,normal
2014-03-13 08:45:00,server-10,24.7,28.92,10.66,14.15,40.03,66.94,False,normal
2014-04-13 13:54:00,server-07,16.25,19.25,10.96,0.24,36.13,67.21,False,normal
2014-02-22 16:40:00,server-08,6.44,5.0,16.25,11.95,30.77,66.53,False,normal
2014-04-04 22:49:00,server-05,33.8,30.97,24.46,18.62,47.08,59.07,False,normal
2014-04-16 08:44:00,server-05,98.9,83.51,29.63,19.2,80.74,47.51,True,cpu_spike
2014-03-03 13:05:00,server-10,14.24,14.62,15.21,5.2,34.35,69.14,False,normal
2014-02-26 14:10:00,server-02,1.96,5.0,14.52,2.79,29.54,43.03,False,normal
2014-04-06 05:35:00,server-03,0.1,5.0,17.12,12.53,28.46,68.07,False,normal
2014-02-26 08:40:00,server-09,5.3,10.26,19.53,16.78,30.51,73.92,False,normal
2014-02-22 09:15:00,server-08,5.83,12.29,8.17,12.73,31.5,46.69,False,normal
2014-04-15 03:14:00,server-05,99.46,77.7,32.42,23.72,79.7,60.96,True,cpu_spike
2014-02-25 11:20:00,server-08,12.93,7.57,20.59,13.76,34.93,41.87,True,thermal_event
2014-02-24 04:50:00,server-08,5.87,8.44,16.54,4.9,31.93,71.05,False,normal
2014-02-25 23:15:00,server-08,14.44,18.75,24.08,11.97,39.07,68.76,False,normal
2014-02-16 04:10:00,server-02,2.09,5.0,14.65,12.88,30.88,48.12,False,normal
2014-04-15 08:14:00,server-07,13.23,6.91,7.62,0.22,34.1,46.2,True,thermal_event
2014-04-22 16:49:00,server-07,26.57,12.72,9.32,0.2,42.84,41.84,False,normal
2014-02-26 20:10:00,server-02,2.0,5.0,7.83,19.97,29.75,53.85,False,normal
2014-04-03 06:34:00,server-05,48.76,33.17,7.95,2.69,57.02,54.4,False,normal
2014-02-19 23:00:00,server-08,6.02,5.0,19.14,17.52,30.65,71.84,False,normal
2014-03-11 05:35:00,server-09,1.36,5.0,6.83,16.05,32.43,66.47,False,normal
2014-02-27 10:00:00,server-02,1.86,5.0,14.7,2.72,31.4,52.34,False,normal
2014-04-16 18:49:00,server-07,22.42,16.99,10.09,0.24,39.64,59.43,False,normal
2014-02-14 22:50:00,server-02,1.97,5.0,19.63,10.67,32.02,59.83,False,normal
2014-04-09 01:00:00,server-03,0.1,5.0,8.3,6.62,29.84,61.94,True,thermal_event
2014-02-19 20:15:00,server-08,5.63,6.16,24.22,1.87,32.54,72.41,False,normal
2014-04-09 19:39:00,server-05,34.41,27.08,12.77,2.94,46.72,57.54,False,normal
2014-03-07 08:39:00,server-06,13.14,20.38,0.0,7.28,37.29,64.15,False,normal
2014-02-16 14:45:00,server-01,0.13,10.04,23.1,2.06,28.38,69.63,False,normal
2014-04-23 16:34:00,server-04,94.58,79.47,24.6,15.5,74.92,54.56,True,cpu_spike
2014-04-09 08:25:00,server-03,0.1,5.0,11.07,6.69,31.22,46.28,True,thermal_event
2014-04-09 23:59:00,server-05,35.54,30.26,2.12,8.64,46.42,68.12,False,normal
2014-02-23 22:40:00,server-09,7.63,6.5,24.01,7.63,35.42,45.2,False,normal
2014-04-14 16:49:00,server-07,13.79,5.0,6.43,0.24,34.62,54.44,False,normal
2014-02-19 23:05:00,server-02,1.76,5.0,16.76,1.05,29.19,60.44,True,thermal_event
