timestamp,server_id,cpu_pct,ram_pct,disk_io_mbps,net_mbps,temp_celsius,disk_used_pct,is_anomaly,anomaly_type
2014-04-12 17:34:00,server-04,97.0,73.48,34.52,28.69,79.78,61.02,True,cpu_spike
2014-04-12 17:39:00,server-04,96.88,80.4,27.62,25.81,80.8,42.79,True,cpu_spike
2014-04-12 17:44:00,server-04,95.04,87.96,14.01,30.2,78.88,52.24,True,cpu_spike
2014-04-12 17:49:00,server-04,95.46,87.26,34.85,31.87,79.58,41.94,True,cpu_spike
2014-04-12 17:54:00,server-04,96.79,81.61,22.56,20.84,78.33,73.0,True,cpu_spike
2014-04-12 17:59:00,server-04,93.04,79.34,15.88,26.13,75.02,44.62,True,cpu_spike
2014-04-12 18:04:00,server-04,96.64,74.9,18.34,20.09,76.2,65.67,True,cpu_spike
2014-04-12 18:09:00,server-04,95.44,80.67,27.39,14.62,77.71,43.84,True,cpu_spike
2014-04-12 18:14:00,server-04,95.31,85.59,20.93,28.19,80.38,56.63,True,cpu_spike
2014-04-12 18:19:00,server-04,94.5,79.08,20.35,21.2,74.38,54.84,True,cpu_spike
2014-04-12 18:24:00,server-04,94.78,72.98,13.55,17.84,75.7,50.96,True,cpu_spike
2014-04-12 18:29:00,server-04,94.65,74.2,27.6,14.22,79.77,53.2,True,cpu_spike
2014-04-12 18:34:00,server-04,89.28,83.4,14.77,29.19,77.53,66.17,True,cpu_spike
2014-04-12 18:39:00,server-04,90.51,73.68,20.96,18.38,75.28,40.23,True,cpu_spike
2014-04-12 18:44:00,server-04,91.33,68.92,27.71,17.84,73.43,49.47,True,cpu_spike
2014-04-12 18:49:00,server-04,95.17,90.64,20.26,20.13,76.43,54.26,True,cpu_spike
2014-04-12 18:54:00,server-04,94.29,82.64,17.69,21.83,75.45,57.91,True,cpu_spike
2014-04-12 18:59:00,server-04,93.83,86.2,22.83,28.39,78.74,46.41,True,cpu_spike
2014-04-12 19:04:00,server-04,95.54,88.01,17.13,27.3,79.04,74.12,True,cpu_spike
2014-04-12 19:09:00,server-04,94.79,81.6,22.11,13.47,79.32,47.13,True,cpu_spike
2014-04-12 19:14:00,server-04,95.02,84.63,18.86,15.78,74.91,42.1,True,cpu_spike
2014-04-12 19:19:00,server-04,94.88,80.66,16.42,26.45,79.56,63.74,True,cpu_spike
2014-04-12 19:24:00,server-04,96.08,86.87,14.78,20.11,77.14,44.72,True,cpu_spike
2014-04-12 19:29:00,server-04,95.04,88.01,24.86,24.76,79.77,57.68,True,cpu_spike
2014-04-12 19:34:00,server-04,93.58,71.59,14.83,13.25,74.34,59.45,True,cpu_spike
2014-04-12 19:39:00,server-04,95.67,90.18,34.02,18.87,79.81,43.63,True,cpu_spike
2014-04-12 19:44:00,server-04,95.67,72.63,34.97,29.85,75.62,44.29,True,cpu_spike
2014-04-12 19:49:00,server-04,95.04,70.88,25.58,26.27,78.66,41.7,True,cpu_spike
2014-04-12 19:54:00,server-04,95.7,86.9,30.11,26.78,77.19,49.36,True,cpu_spike
2014-04-12 19:59:00,server-04,94.91,80.07,21.62,26.38,77.52,46.78,True,cpu_spike
2014-04-12 20:04:00,server-04,94.51,79.05,25.14,16.69,75.65,60.79,True,cpu_spike
2014-04-12 20:09:00,server-04,94.54,81.24,16.95,28.94,76.47,55.46,True,cpu_spike
2014-04-12 20:14:00,server-04,93.2,78.02,25.25,23.29,79.52,57.07,True,cpu_spike
2014-04-12 20:19:00,server-04,96.51,78.72,23.29,15.04,77.0,60.13,True,cpu_spike
2014-04-12 20:24:00,server-04,93.88,72.82,20.66,17.48,75.51,53.72,True,cpu_spike
2014-04-12 20:29:00,server-04,95.7,82.03,20.89,15.03,78.66,51.39,True,cpu_spike
2014-04-12 20:34:00,server-04,93.67,69.66,24.26,24.65,77.53,64.62,True,cpu_spike
2014-04-12 20:39:00,server-04,91.83,72.1,26.84,16.03,74.09,60.97,True,cpu_spike
2014-04-12 20:44:00,server-04,95.57,76.89,21.91,13.37,75.6,40.7,True,cpu_spike
2014-04-12 20:49:00,server-04,94.33,71.59,30.53,19.6,78.77,58.89,True,cpu_spike
2014-04-12 20:54:00,server-04,95.54,87.61,13.17,25.52,80.62,48.35,True,cpu_spike
2014-04-12 20:59:00,server-04,96.08,77.37,16.73,24.88,77.91,51.98,True,cpu_spike
2014-04-12 21:04:00,server-04,95.33,89.95,15.74,23.58,79.86,61.55,True,cpu_spike
2014-04-12 21:09:00,server-04,94.38,78.19,33.07,26.31,77.04,68.95,True,cpu_spike
2014-04-12 21:14:00,server-04,92.25,83.51,26.14,16.61,76.54,67.22,True,cpu_spike
2014-04-12 21:19:00,server-04,95.63,82.07,31.29,14.94,79.47,52.94,True,cpu_spike
2014-04-12 21:24:00,server-04,93.62,78.72,31.9,17.76,78.57,50.12,True,cpu_spike
2014-04-12 21:29:00,server-04,92.38,87.15,13.91,13.39,77.28,52.41,True,cpu_spike
2014-04-12 21:34:00,server-04,92.37,76.41,22.3,17.03,79.0,66.5,True,cpu_spike
2014-04-12 21:39:00,server-04,95.71,80.06,32.17,29.7,77.62,63.97,True,cpu_spike
2014-04-12 21:44:00,server-04,94.59,72.26,30.76,22.0,76.27,64.25,True,cpu_spike
2014-04-12 21:49:00,server-04,92.59,82.01,18.6,15.89,78.97,61.99,True,cpu_spike
2014-04-12 21:54:00,server-04,91.46,82.18,12.91,31.24,74.94,56.65,True,cpu_spike
2014-04-12 21:59:00,server-04,95.29,74.13,32.18,28.36,79.97,70.8,True,cpu_spike
2014-04-12 22:04:00,server-04,96.0,79.9,28.57,26.2,78.29,58.37,True,cpu_spike
2014-04-12 22:09:00,server-04,96.71,83.73,29.89,13.99,76.99,50.97,True,cpu_spike
2014-04-12 22:14:00,server-04,91.71,84.79,28.44,30.99,73.91,43.58,True,cpu_spike
2014-04-12 22:19:00,server-04,93.77,83.63,22.79,20.85,74.87,67.48,True,cpu_spike
2014-04-12 22:24:00,server-04,96.73,77.27,18.18,25.39,75.83,42.43,True,cpu_spike
2014-04-12 22:29:00,server-04,94.42,82.57,17.08,13.04,75.11,57.28,True,cpu_spike
2014-04-12 22:34:00,server-04,94.0,87.81,13.3,21.45,76.4,41.81,True,cpu_spike
2014-04-12 22:39:00,server-04,95.54,86.57,34.22,25.27,75.68,44.38,True,cpu_spike
2014-04-12 22:44:00,server-04,95.17,89.52,34.02,18.29,79.54,60.35,True,cpu_spike
2014-04-12 22:49:00,server-04,95.58,76.44,29.55,21.15,74.87,42.27,True,cpu_spike
2014-04-12 22:54:00,server-04,96.42,89.84,15.34,24.23,77.35,55.23,True,cpu_spike
2014-04-12 22:59:00,server-04,92.86,75.58,19.99,28.34,77.22,73.1,True,cpu_spike
2014-04-12 23:04:00,server-04,94.6,83.71,33.44,20.75,75.04,45.69,True,cpu_spike
2014-04-12 23:09:00,server-04,91.88,85.5,31.61,13.15,75.45,51.22,True,cpu_spike
2014-04-12 23:14:00,server-04,92.71,69.77,19.28,30.79,77.34,40.71,True,cpu_spike
2014-04-12 23:19:00,server-04,94.42,82.8,30.36,18.28,77.78,58.58,True,cpu_spike
2014-04-12 23:24:00,server-04,92.4,85.7,15.63,25.57,76.05,71.64,True,cpu_spike
2014-04-12 23:29:00,server-04,96.62,79.17,25.94,17.08,79.23,46.16,True,cpu_spike
2014-04-12 23:34:00,server-04,96.58,77.11,15.85,23.61,80.7,44.53,True,cpu_spike
2014-04-12 23:39:00,server-04,94.67,70.72,27.83,23.35,78.8,42.19,True,cpu_spike
2014-04-12 23:44:00,server-04,96.04,90.44,21.12,22.25,79.16,73.37,True,cpu_spike
2014-04-12 23:49:00,server-04,93.97,81.63,24.55,22.92,75.44,47.38,True,cpu_spike
2014-04-12 23:54:00,server-04,99.12,88.81,27.76,29.02,81.17,46.68,True,cpu_spike
2014-04-12 23:59:00,server-04,95.04,80.77,26.43,30.88,78.66,44.68,True,cpu_spike
2014-04-13 00:04:00,server-04,95.32,75.38,24.85,14.05,77.7,66.4,True,cpu_spike
2014-04-13 00:09:00,server-04,96.13,82.3,31.98,23.5,79.76,48.81,True,cpu_spike
2014-04-13 00:14:00,server-04,94.34,72.04,26.11,31.26,75.36,43.99,True,cpu_spike
2014-04-13 00:19:00,server-04,95.85,76.14,26.99,17.16,76.08,43.57,True,cpu_spike
2014-04-13 00:24:00,server-04,94.04,78.22,33.08,13.99,74.86,69.45,True,cpu_spike
2014-04-13 00:29:00,server-04,94.0,77.18,19.01,13.49,79.15,65.49,True,cpu_spike
2014-04-13 00:34:00,server-04,93.54,82.88,29.49,27.24,79.43,59.35,True,cpu_spike
2014-04-13 00:39:00,server-04,96.67,91.5,26.16,17.46,76.59,63.78,True,cpu_spike
2014-04-13 00:44:00,server-04,97.29,77.29,23.19,25.7,80.12,42.06,True,cpu_spike
2014-04-13 00:49:00,server-04,95.75,83.64,31.15,23.44,79.86,60.5,True,cpu_spike
2014-04-13 00:54:00,server-04,96.42,83.32,24.21,26.12,78.23,49.91,True,cpu_spike
2014-04-13 00:59:00,server-04,95.53,90.09,23.9,13.23,76.77,52.25,True,cpu_spike
2014-04-13 01:04:00,server-04,96.14,77.74,21.44,18.21,80.14,70.75,True,cpu_spike
2014-04-13 01:09:00,server-04,95.15,79.18,22.64,13.99,76.92,56.21,True,cpu_spike
2014-04-13 01:14:00,server-04,93.52,70.69,18.39,22.95,78.77,58.57,True,cpu_spike
2014-04-13 01:19:00,server-04,94.46,88.83,26.4,31.4,77.47,74.0,True,cpu_spike
2014-04-13 01:24:00,server-04,96.04,77.47,14.5,15.68,78.8,55.5,True,cpu_spike
2014-04-13 01:29:00,server-04,95.87,80.6,16.93,25.08,79.57,60.03,True,cpu_spike
2014-04-13 01:34:00,server-04,95.6,76.34,17.51,13.36,77.49,41.43,True,cpu_spike
2014-04-13 01:39:00,server-04,96.04,91.44,17.61,13.17,77.6,40.38,True,cpu_spike
2014-04-13 01:44:00,server-04,95.75,89.31,18.22,15.06,79.3,60.82,True,cpu_spike
2014-04-13 01:49:00,server-04,93.17,78.3,22.76,27.93,78.95,63.6,True,cpu_spike
2014-04-13 01:54:00,server-04,97.18,73.64,16.98,13.39,76.63,66.02,True,cpu_spike
2014-04-13 01:59:00,server-04,93.87,73.12,34.49,31.07,79.13,71.73,True,cpu_spike
2014-04-13 02:04:00,server-04,93.67,71.05,20.45,22.89,77.22,48.72,True,cpu_spike
2014-04-13 02:09:00,server-04,96.39,76.34,14.95,14.41,79.38,57.79,True,cpu_spike
2014-04-13 02:14:00,server-04,94.12,71.37,26.17,30.32,76.49,70.28,True,cpu_spike
2014-04-13 02:19:00,server-04,93.74,85.57,32.25,13.28,74.35,66.38,True,cpu_spike
2014-04-13 02:24:00,server-04,95.71,74.54,19.4,31.74,76.37,72.34,True,cpu_spike
2014-04-13 02:29:00,server-04,96.17,90.85,24.82,27.1,78.9,52.26,True,cpu_spike
2014-04-13 02:34:00,server-04,95.71,82.68,30.29,26.79,77.91,63.14,True,cpu_spike
2014-04-13 02:39:00,server-04,95.67,78.3,26.4,31.46,79.21,50.82,True,cpu_spike
2014-04-13 02:44:00,server-04,96.21,88.61,20.36,18.58,78.52,71.41,True,cpu_spike
2014-04-13 02:49:00,server-04,95.17,75.13,26.73,28.35,78.71,42.31,True,cpu_spike
2014-04-13 02:54:00,server-04,96.64,83.81,13.15,26.78,80.06,48.13,True,cpu_spike
2014-04-13 02:59:00,server-04,96.67,89.54,20.14,19.8,78.87,40.92,True,cpu_spike
2014-04-13 03:04:00,server-04,93.62,77.34,22.8,25.68,78.79,69.86,True,cpu_spike
2014-04-13 03:09:00,server-04,94.5,84.97,31.3,29.07,77.94,44.61,True,cpu_spike
2014-04-13 03:14:00,server-04,95.4,72.65,28.73,24.27,79.93,69.49,True,cpu_spike
2014-04-13 03:19:00,server-04,92.77,78.48,27.03,30.12,75.29,70.53,True,cpu_spike
2014-04-13 03:24:00,server-04,94.96,87.89,22.41,22.15,75.45,44.88,True,cpu_spike
2014-04-13 03:29:00,server-04,94.92,89.54,21.51,30.13,80.16,43.91,True,cpu_spike
2014-04-13 03:34:00,server-04,94.33,81.43,34.99,15.09,75.32,74.44,True,cpu_spike
2014-04-13 03:39:00,server-04,95.94,73.62,31.19,19.45,77.92,43.32,True,cpu_spike
2014-04-13 03:44:00,server-04,92.36,81.38,29.9,15.91,75.1,46.58,True,cpu_spike
2014-04-13 03:49:00,server-04,96.75,76.47,22.43,25.22,77.24,42.5,True,cpu_spike
2014-04-13 03:54:00,server-04,95.54,75.21,14.68,26.39,80.54,67.28,True,cpu_spike
2014-04-13 03:59:00,server-04,95.13,78.76,19.78,24.75,76.42,49.16,True,cpu_spike
2014-04-13 04:04:00,server-04,95.21,82.61,12.53,19.25,77.53,59.2,True,cpu_spike
2014-04-13 04:09:00,server-04,93.89,73.23,17.07,29.75,76.86,73.53,True,cpu_spike
2014-04-13 04:14:00,server-04,93.01,78.39,13.94,13.25,76.12,51.93,True,cpu_spike
2014-04-13 04:19:00,server-04,95.29,87.55,12.93,20.02,74.7,62.9,True,cpu_spike
2014-04-13 04:24:00,server-04,94.0,80.65,31.93,13.48,76.43,52.14,True,cpu_spike
2014-04-13 04:29:00,server-04,95.04,76.85,15.74,15.97,79.52,62.46,True,cpu_spike
2014-04-13 04:34:00,server-04,94.12,79.3,15.67,29.83,79.01,49.16,True,cpu_spike
2014-04-13 04:39:00,server-04,89.92,72.35,24.0,31.64,77.85,41.7,True,cpu_spike
2014-04-13 04:44:00,server-04,94.14,72.77,13.73,20.67,76.09,59.62,True,cpu_spike
2014-04-13 04:49:00,server-04,95.08,87.74,17.45,26.72,77.71,71.32,True,cpu_spike
2014-04-13 04:54:00,server-04,94.82,88.34,27.85,25.91,76.35,42.27,True,cpu_spike
2014-04-13 04:59:00,server-04,95.81,83.56,25.1,16.04,76.57,53.13,True,cpu_spike
2014-04-13 05:04:00,server-04,93.79,81.5,17.05,13.37,78.33,72.43,True,cpu_spike
2014-04-13 05:09:00,server-04,92.14,81.38,12.62,22.3,78.58,47.49,True,cpu_spike
2014-04-13 05:14:00,server-04,92.35,82.53,20.26,15.17,78.96,56.46,True,cpu_spike
2014-04-13 05:19:00,server-04,96.01,71.87,23.98,21.04,79.45,46.02,True,cpu_spike
2014-04-13 05:24:00,server-04,94.71,74.34,25.31,22.4,77.69,46.1,True,cpu_spike
2014-04-13 05:29:00,server-04,94.75,75.84,17.8,13.31,76.79,61.86,True,cpu_spike
2014-04-13 05:34:00,server-04,93.83,71.67,14.74,19.69,76.78,49.72,True,cpu_spike
2014-04-13 05:39:00,server-04,97.04,85.38,31.47,13.62,81.5,70.96,True,cpu_spike
2014-04-13 05:44:00,server-04,94.87,80.95,30.52,29.05,76.58,46.69,True,cpu_spike
2014-04-13 05:49:00,server-04,93.65,82.99,21.85,26.8,77.48,54.61,True,cpu_spike
2014-04-13 05:54:00,server-04,93.94,70.23,12.15,16.34,77.37,73.66,True,cpu_spike
2014-04-13 05:59:00,server-04,95.47,85.19,24.19,30.82,77.5,42.01,True,cpu_spike
2014-04-13 06:04:00,server-04,96.54,91.29,19.06,20.71,77.26,70.59,True,cpu_spike
2014-04-13 06:09:00,server-04,94.54,81.17,18.64,13.72,77.27,70.93,True,cpu_spike
2014-04-13 06:14:00,server-04,92.19,69.71,16.53,22.32,77.89,47.17,True,cpu_spike
2014-04-13 06:19:00,server-04,95.37,86.83,19.06,14.75,77.81,50.44,True,cpu_spike
2014-04-13 06:24:00,server-04,94.58,70.74,15.05,27.63,78.56,54.7,True,cpu_spike
2014-04-13 06:29:00,server-04,97.04,82.47,13.28,27.85,80.63,50.67,True,cpu_spike
2014-04-13 06:34:00,server-04,93.08,84.41,15.19,14.89,74.93,74.13,True,cpu_spike
2014-04-13 06:39:00,server-04,94.4,87.87,32.55,31.66,77.12,69.75,True,cpu_spike
2014-04-13 06:44:00,server-04,92.4,84.99,15.28,19.66,76.24,52.0,True,cpu_spike
2014-04-13 06:49:00,server-04,94.82,74.79,18.48,18.83,75.44,62.56,True,cpu_spike
2014-04-13 06:54:00,server-04,92.35,84.65,25.79,31.2,75.3,48.33,True,cpu_spike
2014-04-13 06:59:00,server-04,91.81,68.67,31.37,17.35,78.37,64.31,True,cpu_spike
2014-04-13 07:04:00,server-04,87.96,76.26,17.81,16.59,71.16,71.42,True,cpu_spike
2014-04-13 07:09:00,server-04,93.21,74.25,26.72,18.21,74.37,56.97,True,cpu_spike
2014-04-13 07:14:00,server-04,94.9,74.38,15.04,27.67,78.97,44.79,True,cpu_spike
2014-04-13 07:19:00,server-04,88.83,70.21,16.27,27.67,75.88,71.24,True,cpu_spike
2014-04-13 07:24:00,server-04,90.67,79.76,12.19,17.36,76.24,44.83,True,cpu_spike
2014-04-13 07:29:00,server-04,90.58,81.5,23.54,23.14,77.06,63.73,True,cpu_spike
2014-04-13 07:34:00,server-04,92.37,69.12,34.9,27.01,77.0,44.86,True,cpu_spike
2014-04-13 07:39:00,server-04,93.5,70.08,21.74,27.46,78.77,50.05,True,cpu_spike
2014-04-13 07:44:00,server-04,92.38,76.24,32.21,28.38,76.69,63.04,True,cpu_spike
2014-04-13 07:49:00,server-04,85.82,72.18,23.4,26.05,71.04,44.88,True,cpu_spike
2014-04-13 07:54:00,server-04,91.72,80.76,24.63,16.64,75.68,72.35,True,cpu_spike
2014-04-13 07:59:00,server-04,89.25,74.71,28.82,15.76,73.63,74.62,True,cpu_spike
2014-04-13 08:04:00,server-04,91.17,84.66,31.66,21.95,75.67,63.27,True,cpu_spike
2014-04-13 08:09:00,server-04,90.5,81.01,12.44,26.74,73.59,61.07,True,cpu_spike
2014-04-13 08:14:00,server-04,90.92,86.38,22.1,27.09,73.58,47.42,True,cpu_spike
2014-04-13 08:19:00,server-04,90.58,79.98,32.89,27.41,74.91,70.9,True,cpu_spike
2014-04-13 08:24:00,server-04,93.29,70.37,25.37,14.57,78.92,43.64,True,cpu_spike
2014-04-13 08:29:00,server-04,93.88,83.83,22.91,19.06,78.22,67.02,True,cpu_spike
2014-04-13 08:34:00,server-04,92.13,68.5,26.68,22.42,73.21,72.53,True,cpu_spike
2014-04-13 08:39:00,server-04,90.29,70.76,33.09,16.29,77.22,67.06,True,cpu_spike
2014-04-13 08:44:00,server-04,91.64,69.47,24.91,18.44,75.17,61.14,True,cpu_spike
2014-04-13 08:49:00,server-04,91.21,72.41,23.29,25.39,75.92,48.15,True,cpu_spike
2014-04-13 08:54:00,server-04,93.16,88.21,28.58,25.73,77.54,73.88,True,cpu_spike
2014-04-13 08:59:00,server-04,90.08,82.68,27.09,24.06,74.63,51.46,True,cpu_spike
2014-04-13 09:04:00,server-04,88.42,77.1,13.73,23.03,72.09,62.77,True,cpu_spike
2014-04-13 09:09:00,server-04,90.04,67.32,13.66,13.57,72.52,52.2,True,cpu_spike
2014-04-13 09:14:00,server-04,90.13,81.76,20.11,13.21,76.58,50.03,True,cpu_spike
2014-04-13 09:19:00,server-04,88.58,69.71,23.18,13.43,74.62,64.33,True,cpu_spike
2014-04-13 09:24:00,server-04,90.63,72.39,23.43,22.19,74.06,70.89,True,cpu_spike
2014-04-13 09:29:00,server-04,89.83,75.84,12.51,28.88,73.01,44.99,True,cpu_spike
2014-04-13 09:34:00,server-04,92.33,78.15,20.51,17.46,75.55,46.96,True,cpu_spike
2014-04-13 09:39:00,server-04,88.08,72.9,27.94,27.43,76.6,67.91,True,cpu_spike
2014-04-13 09:44:00,server-04,94.96,74.05,13.15,29.08,79.97,68.64,True,cpu_spike
2014-04-13 09:49:00,server-04,94.42,80.92,25.88,15.32,76.4,57.53,True,cpu_spike
2014-04-13 09:54:00,server-04,89.67,79.23,19.81,31.07,77.47,55.24,True,cpu_spike
2014-04-13 09:59:00,server-04,90.08,85.13,20.5,24.43,73.32,49.23,True,cpu_spike
2014-04-13 10:04:00,server-04,87.29,67.92,27.63,22.35,72.17,65.5,True,cpu_spike
2014-04-13 10:09:00,server-04,93.83,88.75,25.47,24.21,75.12,48.89,True,cpu_spike
2014-04-13 10:14:00,server-04,92.0,83.7,20.88,27.58,75.46,70.68,True,cpu_spike
2014-04-13 10:19:00,server-04,91.11,71.65,19.06,18.69,74.06,71.75,True,cpu_spike
2014-04-13 10:24:00,server-04,88.07,71.61,31.48,31.93,76.23,71.86,True,cpu_spike
2014-04-13 10:29:00,server-04,90.54,78.87,26.05,13.21,76.09,57.16,True,cpu_spike
2014-04-13 10:34:00,server-04,93.83,89.53,32.15,23.47,75.82,66.43,True,cpu_spike
2014-04-13 10:39:00,server-04,92.54,69.13,21.3,23.21,76.22,50.84,True,cpu_spike
2014-04-13 10:44:00,server-04,90.13,75.79,28.02,27.15,72.81,56.24,True,cpu_spike
2014-04-13 10:49:00,server-04,90.71,87.02,22.53,13.42,74.3,41.31,True,cpu_spike
2014-04-13 10:54:00,server-04,91.08,70.09,21.83,22.05,73.0,71.02,True,cpu_spike
2014-04-13 10:59:00,server-04,91.71,68.87,27.66,28.01,72.93,55.61,True,cpu_spike
2014-04-13 11:04:00,server-04,92.12,76.92,20.24,22.26,75.43,55.93,True,cpu_spike
2014-04-13 11:09:00,server-04,90.96,73.3,24.01,26.12,77.07,64.26,True,cpu_spike
2014-04-13 11:14:00,server-04,90.63,83.73,22.66,29.29,74.59,45.89,True,cpu_spike
2014-04-13 11:19:00,server-04,90.5,74.62,21.12,26.26,76.29,55.63,True,cpu_spike
2014-04-13 11:24:00,server-04,92.75,72.47,32.73,21.12,79.1,69.38,True,cpu_spike
2014-04-13 11:29:00,server-04,93.44,79.3,34.05,31.71,78.36,56.87,True,cpu_spike
2014-04-13 11:34:00,server-04,95.26,76.02,28.59,31.42,76.15,52.2,True,cpu_spike
2014-04-13 11:39:00,server-04,92.21,87.24,30.55,20.52,76.96,45.83,True,cpu_spike
2014-04-13 11:44:00,server-04,93.34,81.41,31.09,27.24,77.67,44.35,True,cpu_spike
2014-04-13 11:49:00,server-04,94.29,77.02,19.98,20.09,78.92,73.64,True,cpu_spike
2014-04-13 11:54:00,server-04,94.84,83.98,26.18,15.67,75.16,46.63,True,cpu_spike
2014-04-13 11:59:00,server-04,94.62,70.65,15.31,25.94,78.55,55.17,True,cpu_spike
2014-04-13 12:04:00,server-04,93.17,87.22,22.8,24.56,76.92,60.41,True,cpu_spike
2014-04-13 12:09:00,server-04,96.38,84.43,30.12,14.02,77.97,53.52,True,cpu_spike
2014-04-13 12:14:00,server-04,93.82,87.87,27.21,15.98,75.12,63.66,True,cpu_spike
2014-04-13 12:19:00,server-04,95.54,75.78,14.49,30.36,79.23,41.19,True,cpu_spike
2014-04-13 12:24:00,server-04,94.58,80.87,27.85,24.51,79.37,42.85,True,cpu_spike
2014-04-13 12:29:00,server-04,93.24,86.11,30.82,16.36,74.02,66.8,True,cpu_spike
2014-04-13 12:34:00,server-04,93.09,78.86,12.56,22.38,78.8,59.06,True,cpu_spike
2014-04-13 12:39:00,server-04,94.46,88.93,16.02,17.47,78.08,50.85,True,cpu_spike
2014-04-13 12:44:00,server-04,92.42,70.87,34.45,20.9,75.26,65.7,True,cpu_spike
2014-04-13 12:49:00,server-04,92.97,78.58,25.43,25.68,74.63,70.59,True,cpu_spike
2014-04-13 12:54:00,server-04,98.08,74.87,12.22,22.87,76.41,69.67,True,cpu_spike
2014-04-13 12:59:00,server-04,94.17,83.38,14.09,18.03,76.96,65.32,True,cpu_spike
2014-04-13 13:04:00,server-04,93.01,84.81,23.08,20.19,77.19,53.61,True,cpu_spike
2014-04-13 13:09:00,server-04,93.96,73.9,34.95,18.5,77.08,55.95,True,cpu_spike
2014-04-13 13:14:00,server-04,95.13,79.64,16.69,13.87,78.34,50.56,True,cpu_spike
2014-04-13 13:19:00,server-04,93.36,71.08,21.2,31.73,76.5,56.02,True,cpu_spike
2014-04-13 13:24:00,server-04,91.71,79.51,26.84,17.68,74.44,49.45,True,cpu_spike
2014-04-13 13:29:00,server-04,94.54,86.18,19.1,16.13,76.49,68.57,True,cpu_spike
2014-04-13 13:34:00,server-04,93.11,72.65,25.08,23.49,78.08,42.0,True,cpu_spike
2014-04-13 13:39:00,server-04,93.92,76.45,26.02,26.0,79.37,42.51,True,cpu_spike
2014-04-13 13:44:00,server-04,93.79,78.8,12.02,24.75,78.88,51.92,True,cpu_spike
2014-04-13 13:49:00,server-04,94.82,88.0,33.46,20.6,74.75,50.02,True,cpu_spike
2014-04-13 13:54:00,server-04,95.65,72.17,20.14,23.41,80.64,74.8,True,cpu_spike
2014-04-13 13:59:00,server-04,94.47,89.99,30.11,22.86,76.99,46.71,True,cpu_spike
2014-04-13 14:04:00,server-04,93.77,72.11,14.29,31.89,75.06,54.66,True,cpu_spike
2014-04-13 14:09:00,server-04,95.46,75.14,12.81,13.17,75.35,46.79,True,cpu_spike
2014-04-13 14:14:00,server-04,94.42,73.01,29.31,25.81,78.93,74.11,True,cpu_spike
2014-04-13 14:19:00,server-04,94.3,76.69,12.5,28.32,79.51,57.81,True,cpu_spike
2014-04-13 14:24:00,server-04,91.84,87.12,21.38,27.94,77.72,42.99,True,cpu_spike
2014-04-13 14:29:00,server-04,94.8,81.47,34.06,15.67,79.27,68.35,True,cpu_spike
2014-04-13 14:34:00,server-04,96.28,79.62,18.02,21.33,75.31,52.59,True,cpu_spike
2014-04-13 14:39:00,server-04,95.04,84.04,25.32,17.72,74.9,58.98,True,cpu_spike
2014-04-13 14:44:00,server-04,95.25,85.05,25.14,22.14,79.95,52.05,True,cpu_spike
2014-04-13 14:49:00,server-04,96.38,78.46,24.16,17.41,75.94,49.36,True,cpu_spike
2014-04-13 14:54:00,server-04,95.21,89.0,25.99,14.57,77.93,48.22,True,cpu_spike
2014-04-13 14:59:00,server-04,93.48,73.05,24.51,24.07,76.85,61.66,True,cpu_spike
2014-04-13 15:04:00,server-04,94.59,80.65,24.86,19.95,78.63,59.91,True,cpu_spike
2014-04-13 15:09:00,server-04,93.62,73.63,32.39,21.63,77.94,65.49,True,cpu_spike
2014-04-13 15:14:00,server-04,93.83,80.17,26.1,20.28,74.11,73.0,True,cpu_spike
2014-04-13 15:19:00,server-04,94.83,83.78,19.41,26.07,76.87,52.21,True,cpu_spike
2014-04-13 15:24:00,server-04,93.65,87.53,14.72,20.24,79.74,62.4,True,cpu_spike
2014-04-13 15:29:00,server-04,93.76,89.51,18.99,22.04,76.15,49.41,True,cpu_spike
2014-04-13 15:34:00,server-04,92.76,69.32,31.93,29.62,73.69,72.47,True,cpu_spike
2014-04-13 15:39:00,server-04,94.58,86.4,26.95,22.61,75.12,66.07,True,cpu_spike
2014-04-13 15:44:00,server-04,92.79,83.69,20.63,18.78,74.34,68.39,True,cpu_spike
2014-04-13 15:49:00,server-04,94.08,76.41,13.16,23.16,79.07,51.31,True,cpu_spike
2014-04-13 15:54:00,server-04,92.77,69.28,22.96,23.5,76.58,52.12,True,cpu_spike
2014-04-13 15:59:00,server-04,94.92,90.17,20.66,16.29,75.92,72.2,True,cpu_spike
2014-04-13 16:04:00,server-04,93.8,77.66,33.03,16.42,78.86,55.27,True,cpu_spike
2014-04-13 16:09:00,server-04,93.12,72.06,27.97,13.68,79.55,72.55,True,cpu_spike
2014-04-13 16:14:00,server-04,93.21,83.82,13.85,25.73,77.3,70.5,True,cpu_spike
2014-04-13 16:19:00,server-04,94.62,89.48,34.35,14.79,77.54,73.09,True,cpu_spike
2014-04-13 16:24:00,server-04,97.17,81.34,26.01,19.19,75.94,53.17,True,cpu_spike
2014-04-13 16:29:00,server-04,96.21,75.39,25.18,17.51,75.93,46.79,True,cpu_spike
2014-04-13 16:34:00,server-04,93.56,77.52,23.28,30.53,75.82,48.95,True,cpu_spike
2014-04-13 16:39:00,server-04,93.34,84.36,33.9,13.91,79.62,56.68,True,cpu_spike
